,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
197,15505,96,1.0,39,16.169367476787365,9.0,5,9.0,2004,0.041116354,B,B,53,14892,4,900.0,1,4,B,453779.8920077995
198,5060,53,2.0,55,33.21282420864376,3.0,2,19.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B,461702.0290272928
199,16055,62,3.0,108,108.27227705331052,10.0,4,17.0,2017,0.072157581,B,B,2,629,1,900.0,0,0,A,499237.1534627939
200,14963,66,1.0,39,37.54969860375533,3.0,12,14.0,1974,0.111627393,B,B,50,12238,8,1970.0,2,3,B,454537.15099526616
201,4118,1,1.0,44,33.21282420864376,3.0,2,22.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,450380.43512942904
202,1672,36,1.0,39,19.524423198222816,7.0,14,17.0,2009,0.08761909,B,B,8,1497,5,900.0,1,0,B,443066.8550274253
203,3209,79,2.0,37,27.495101166054425,6.0,3,12.0,1970,0.307466659,B,A,30,5048,9,325.0,2,5,B,445424.797881291
204,16515,27,1.0,52,33.21282420864376,3.0,8,12.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,458523.78480525216
205,973,18,1.0,41,21.385775607732533,8.0,5,14.0,1989,0.0,B,B,30,5562,0,900.0,0,5,A,449070.26365517377
206,12529,47,1.0,41,19.62361018613191,9.0,12,17.0,2007,0.101872465,B,B,23,4583,3,900.0,3,3,B,446264.5107011954
207,5896,62,1.0,41,33.21282420864376,10.0,3,8.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,443440.83907410427
208,5450,51,2.0,51,32.114051612620486,7.0,14,14.0,1956,0.0150168919999999,B,B,17,3079,59,2890.0,0,8,B,435119.85736217065
209,3249,70,1.0,36,21.59877795600963,7.0,8,9.0,1974,0.002211665,B,B,39,7614,3,900.0,1,5,A,457637.60195562796
210,8911,52,2.0,66,33.21282420864376,3.0,6,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,453033.27917877794
211,5898,57,3.0,62,48.60292273532716,5.0,2,9.0,1975,0.133215333,B,B,49,11395,3,1406.0,3,4,A,462872.5273266602
212,1024,6,2.0,63,35.44954547297412,12.0,7,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,463292.24765417055
213,4766,53,1.0,42,33.21282420864376,3.0,20,22.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B,449349.13820498285
214,15804,28,2.0,45,31.805557740681085,5.0,4,5.0,1963,0.118537385,B,B,30,6207,1,1183.0,1,0,B,451538.0853147827
215,14303,33,1.0,41,23.9424938812742,9.0,8,14.0,1971,0.050272014,B,B,21,4231,14,1020.0,0,3,B,443582.19189883734
216,10707,99,2.0,46,31.931702019735933,6.0,7,9.0,1971,0.033493708,B,B,66,10573,1,1322.0,3,8,B,459920.92656544765
217,6605,23,3.0,82,33.21282420864376,3.0,25,25.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,499237.1534627939
218,1138,5,3.0,124,63.57902177817694,18.0,17,28.0,2013,0.150817539,B,B,16,3433,4,2643.0,4,5,B,531804.4834024797
219,14088,123,3.0,91,58.13263909475655,11.0,4,8.0,2005,0.0,B,B,6,2733,0,920.0,0,4,B,497717.99095536926
220,9154,101,2.0,48,33.03002877441823,5.0,3,5.0,1965,0.225824954,A,B,41,6558,7,1548.0,3,2,B,465185.6794605798
221,8190,67,2.0,46,32.72235066901443,5.0,8,9.0,1978,0.100455735,B,B,43,7227,0,900.0,1,6,A,459475.21910443204
222,398,98,2.0,57,32.8307299370997,10.0,4,16.0,1980,0.195781053,B,B,23,5212,6,900.0,3,2,B,462430.68001092493
223,13302,86,3.0,58,38.1387360979637,5.0,2,5.0,1962,0.161975568,B,A,31,7010,5,4508.0,3,7,B,461324.44418431073
224,9696,1,1.0,48,33.21282420864376,3.0,1,1.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,459577.0605127806
225,16786,23,1.0,44,33.21282420864376,3.0,7,25.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,449355.13533021
226,16230,79,1.0,41,19.60855097311191,9.0,15,25.0,2015,0.307466659,B,A,30,5048,9,325.0,2,5,B,443299.6229249899
227,6552,9,2.0,63,33.21282420864376,3.0,14,18.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,463474.2755294953
228,923,28,2.0,52,31.356390225503542,8.0,4,12.0,1970,0.118537385,B,B,30,6207,1,1183.0,1,0,B,460616.9926399871
229,9602,32,2.0,61,36.34872803024408,10.0,17,22.0,2010,0.135649789,B,B,46,7960,6,350.0,3,11,B,460128.2333233016
230,8120,55,1.0,39,23.73574667499297,8.0,3,14.0,1992,0.041365446,B,B,31,5569,0,900.0,1,4,B,450049.36500664207
231,7134,30,2.0,64,33.21282420864376,3.0,16,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,437643.6591232823
232,11726,44,1.0,37,17.191679700835255,7.0,6,14.0,1975,0.036122292,B,B,24,4378,0,1036.0,1,1,B,447911.04209139646
233,8069,23,1.0,44,33.21282420864376,3.0,20,25.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,449355.13533021
234,12420,96,1.0,41,20.97225430009497,8.0,7,12.0,2004,0.041116354,B,B,53,14892,4,900.0,1,4,B,452935.90763860894
235,8604,119,3.0,52,35.33304545857853,6.0,1,9.0,1971,0.033493708,B,B,66,10573,1,1322.0,3,8,B,468436.70291690173
236,4854,7,2.0,60,33.94084383937322,8.0,19,22.0,2009,0.035145267,B,B,42,9292,3,2620.0,0,3,B,464890.7330680646
237,12212,27,2.0,69,33.21282420864376,10.0,16,16.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,468107.00623312575
238,12099,28,3.0,83,44.33556090596553,10.0,16,22.0,2007,0.118537385,B,B,30,6207,1,1183.0,1,0,B,493781.2210047261
239,3882,116,3.0,69,41.9298885388494,7.0,10,14.0,1990,1.8e-09,B,B,16,3681,73,1815.0,2,5,B,455250.1519808876
240,6995,2,3.0,78,47.78048972243412,10.0,8,17.0,1990,0.0,B,B,33,7425,1,900.0,2,5,B,536862.3087146035
241,10172,49,2.0,46,30.86896088966911,5.0,8,9.0,1971,0.020741326,B,B,24,5613,5,1340.0,2,5,B,445896.54898652754
242,11672,69,2.0,56,32.460362286705035,9.0,7,17.0,2005,0.000991363,B,B,33,6783,3,900.0,1,9,B,464502.3941547179
243,12897,78,2.0,63,36.81419376206655,10.0,1,22.0,1997,0.0922906419999999,B,B,21,4346,2,165.0,1,2,B,461884.05690261757
244,16097,57,1.0,44,19.876484711283165,12.0,4,16.0,2007,0.133215333,B,B,49,11395,3,1406.0,3,4,A,459803.27506465866
245,6779,98,2.0,54,30.93432712537425,11.0,13,16.0,1978,0.195781053,B,B,23,5212,6,900.0,3,2,B,459914.7228484606
246,11199,41,2.0,48,30.558385508953908,5.0,7,9.0,1971,0.175054867,B,B,36,10055,3,900.0,1,0,B,461363.9409771435
247,10816,51,3.0,97,58.64056425285965,12.0,4,5.0,1929,0.0150168919999999,B,B,17,3079,59,2890.0,0,8,B,515317.5077553407
248,143,63,3.0,74,45.71902012369876,10.0,4,17.0,1999,0.23861713,B,B,26,3889,6,705.0,3,6,B,511849.41776586877
249,5399,1,3.0,88,33.21282420864376,10.0,18,22.0,2016,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,506128.5795455761
250,3286,94,1.0,32,20.94696327208617,6.0,4,9.0,1971,0.282797669,B,B,33,8667,2,900.0,0,6,B,448691.5027289319
251,1935,151,3.0,78,48.46441573740492,10.0,7,17.0,1992,0.236108458,B,B,16,3893,27,900.0,3,10,B,520924.6501312639
252,16000,27,2.0,66,68.08750973605949,12.0,4,17.0,2018,0.072157581,B,B,2,629,1,900.0,0,0,A,454117.32981609995
253,2860,58,2.0,62,33.6541330807924,11.0,7,10.0,2003,0.31019913,B,B,11,2748,1,900.0,0,0,B,462137.14089739544
254,11407,79,4.0,37,21.35748713139034,6.0,6,17.0,2014,0.307466659,B,A,30,5048,9,325.0,2,5,B,445424.797881291
255,16378,53,2.0,57,33.21282420864376,3.0,19,19.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B,465699.2863690249
256,12278,55,1.0,43,22.758045043432656,8.0,4,14.0,1990,0.041365446,B,B,31,5569,0,900.0,1,4,B,448450.6298377963
257,3842,69,1.0,36,16.577751564669278,7.0,3,9.0,1973,0.000991363,B,B,33,6783,3,900.0,1,9,B,450065.42661517934
258,2692,57,3.0,83,52.21669183813178,10.0,10,14.0,2005,0.133215333,B,B,49,11395,3,1406.0,3,4,A,493703.6714840036
259,7699,61,1.0,39,20.98902999866805,7.0,4,14.0,1998,0.300322518,B,B,52,10311,6,900.0,1,9,B,451756.136936786
260,6825,129,2.0,59,35.330093899556005,7.0,4,7.0,1940,0.020741326,B,B,24,5613,5,1340.0,2,5,B,462887.2376148264
261,7268,14,2.0,66,64.16982003761501,10.0,14,17.0,2017,0.042031587,B,B,37,6856,84,1940.0,2,5,B,435093.81146740564
262,1477,156,2.0,67,35.364431750765455,13.0,10,17.0,2008,0.007658515,B,B,35,7077,56,2301.0,3,19,B,436280.47859641747
263,9887,1,2.0,53,54.97524652672492,10.0,10,17.0,2017,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,466019.4470072045
264,9436,101,2.0,47,31.05802601619266,5.0,5,5.0,1966,0.038692987,B,B,28,6533,1,1015.0,2,5,B,451497.9405142051
265,3179,54,3.0,60,36.67615963353372,6.0,2,5.0,1965,0.006076152,B,B,30,5285,0,645.0,6,6,B,463883.4089437313
266,1350,48,3.0,97,94.97939621861724,3.0,1,1.0,2017,0.041124634,B,B,46,9515,5,900.0,1,10,B,529183.3472703348
267,10643,74,2.0,50,31.7576591771516,5.0,6,9.0,1973,0.309479124,B,B,35,7715,4,990.0,0,6,B,455748.89984791324
268,5793,82,2.0,46,28.90619696916961,6.0,3,12.0,1977,0.037316452,B,B,32,6748,93,562.0,4,10,B,439793.94684314297
269,11494,27,3.0,113,54.58634806653143,11.0,10,14.0,2002,0.041116354,B,B,53,14892,4,900.0,1,4,B,531675.8882896877
270,4206,26,2.0,40,26.042488002492693,7.0,8,9.0,1964,0.0,B,B,36,6714,2,2672.0,0,2,B,447925.66096579726
271,12419,78,3.0,58,37.7722846132536,6.0,5,9.0,1972,0.0922906419999999,B,B,21,4346,2,165.0,1,2,B,464065.43681905605
272,8530,95,2.0,42,29.218567904792693,5.0,5,5.0,1963,0.0,B,B,7,1660,39,1786.0,1,5,B,434031.42675685755
273,5985,66,1.0,24,12.63294580460054,3.0,6,9.0,1973,0.161975568,B,A,31,7010,5,4508.0,3,7,B,430526.88011484453
274,8908,22,2.0,67,33.21282420864376,3.0,15,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,452652.89073761983
275,256,6,1.0,38,41.17281447031687,3.0,1,1.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,447972.66264264396
276,7234,62,2.0,64,33.21282420864376,3.0,8,12.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,453990.0253697197
277,5648,61,2.0,47,34.15159171310503,6.0,8,12.0,1980,0.300322518,B,B,52,10311,6,900.0,1,9,B,452759.0049833334
278,3014,27,2.0,60,34.67444638145063,11.0,7,17.0,2009,0.041116354,B,B,53,14892,4,900.0,1,4,B,461831.5214484589
279,2184,61,1.0,37,22.74942116424908,3.0,15,17.0,1995,0.300322518,B,B,52,10311,6,900.0,1,9,B,452897.25034484395
280,9189,169,3.0,61,44.14324380472962,5.0,9,9.0,1977,0.300322518,B,B,52,10311,6,900.0,1,9,B,460410.2484164866
281,14884,105,2.0,39,23.74546415005744,6.0,5,12.0,1971,0.040242764,B,B,25,3478,11,2729.0,3,1,B,442330.7982590569
282,10333,176,1.0,40,22.204869965191246,8.0,5,5.0,1960,0.08761909,B,B,8,1497,5,900.0,1,0,B,442366.6282257661
283,15896,9,1.0,41,26.744197160139247,8.0,4,14.0,1995,0.161531741,B,B,25,5648,1,30.0,2,4,B,448702.9636909959
284,13269,1,2.0,37,26.046062901117235,5.0,9,12.0,1974,0.036270089,B,B,6,1318,1,200.0,1,1,B,448911.12762524677
285,8603,1,2.0,62,34.24626875310812,10.0,8,22.0,1992,0.025609157,B,B,33,5261,0,240.0,3,1,B,463039.1636593927
286,15087,80,1.0,42,21.40195617022861,9.0,2,22.0,1988,0.0,B,B,39,8647,0,810.0,0,5,B,457208.99328247504
287,4344,98,1.0,38,19.446453834811877,7.0,17,17.0,1991,0.089039719,B,B,33,7976,5,900.0,0,11,B,447609.9862895332
288,7981,23,1.0,32,33.21282420864376,3.0,7,12.0,1977,0.034656082,B,B,0,168,0,900.0,0,0,B,446128.4556958914
289,10908,75,3.0,57,38.03393826128906,5.0,3,9.0,1976,0.307466659,B,A,30,5048,9,325.0,2,5,B,461594.34529585834
290,6190,111,1.0,34,33.138593820783576,5.0,5,5.0,1969,0.135649789,B,B,46,7960,6,350.0,3,11,B,454910.0286614027
291,11742,2,2.0,50,32.947971069938504,6.0,2,12.0,1971,0.309479124,B,B,35,7715,4,990.0,0,6,B,455748.89984791324
292,9224,27,2.0,54,33.21282420864376,3.0,13,17.0,1977,0.011654127,B,B,4,915,0,900.0,0,0,B,464520.46383866033
293,14667,121,2.0,44,31.59049584549052,5.0,1,5.0,1967,0.212515361,B,B,19,3293,16,628.0,3,7,B,444107.7590348836
294,458,114,1.0,32,17.20105359477199,4.0,8,12.0,1966,0.327018035,B,B,12,2270,23,2500.0,1,0,B,434733.2511807526
295,2464,88,3.0,87,33.21282420864376,3.0,1,1.0,1977,0.127375905,B,B,43,8429,3,900.0,3,9,B,495038.93635934277
296,12320,34,2.0,51,31.111797841625176,8.0,12,17.0,1992,0.069753361,B,B,53,13670,4,900.0,1,11,B,456190.5207917224
297,278,93,2.0,52,30.487995746470137,8.0,5,12.0,1985,0.050900058,B,B,43,10621,1,30.0,2,3,B,468436.70291690173
298,2912,118,2.0,44,27.99341729018494,5.0,3,5.0,1963,0.341071945,B,B,27,5664,48,2300.0,3,11,B,436959.5991034474
299,6698,1,2.0,55,34.07424006784818,9.0,4,17.0,1990,0.025609157,B,B,33,5261,0,240.0,3,1,B,463039.1636593927
300,4510,1,1.0,43,21.017595539577567,9.0,10,17.0,2014,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,447113.7934129179
301,4183,13,1.0,39,19.28735004740691,9.0,15,25.0,2004,0.090799103,B,B,74,19083,2,900.0,5,15,B,458354.92754514987
302,5551,30,3.0,86,88.5891496114424,3.0,9,12.0,2014,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,483995.0999756652
303,12187,23,2.0,67,33.21282420864376,3.0,2,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,454018.00127802906
304,7948,32,2.0,46,29.4659163259918,6.0,8,9.0,1968,0.135649789,B,B,46,7960,6,350.0,3,11,B,455690.32493883127
305,10808,128,1.0,38,20.66134029744348,8.0,14,17.0,1988,0.0,B,B,27,4798,0,30.0,2,8,B,450049.36500664207
306,12432,79,1.0,37,20.40819150261847,7.0,10,12.0,1970,0.307466659,B,A,30,5048,9,325.0,2,5,B,445314.03653833724
307,5356,90,2.0,47,30.98678408880363,6.0,1,5.0,1968,0.265088676,B,B,37,5288,0,1937.0,3,2,B,450137.6067529903
308,8984,56,4.0,98,62.92500489752211,9.0,3,22.0,2000,0.0,B,B,23,5067,4,900.0,2,6,B,530951.1636613943
309,9203,6,2.0,67,33.21282420864376,3.0,1,1.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,454061.0814891728
310,15412,23,2.0,52,33.21282420864376,3.0,2,3.0,1977,0.005767451,B,B,1,388,0,900.0,0,0,B,459687.82185573434
311,12041,27,1.0,45,38.51001691777524,11.0,10,12.0,1977,0.017647053,B,B,2,469,0,900.0,0,0,B,448105.6521168131
312,7644,1,3.0,84,48.27650630834068,10.0,7,22.0,2010,0.025609157,B,B,33,5261,0,240.0,3,1,B,534436.7442017248
313,7071,105,2.0,44,32.644465854921776,5.0,1,12.0,1966,0.040242764,B,B,25,3478,11,2729.0,3,1,B,443998.7048067222
314,10685,1,2.0,54,33.21282420864376,3.0,4,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,466019.4470072045
315,6763,57,3.0,72,42.69679339898301,10.0,14,14.0,2000,0.407276235,A,B,9,1768,0,370.0,0,0,A,505510.4173423232
316,1338,6,2.0,52,51.78961099961988,3.0,5,7.0,2016,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,458947.95591661474
317,5351,30,1.0,41,22.03970353911061,3.0,16,22.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,438333.3403109893
318,6524,30,2.0,67,67.67809797936907,3.0,10,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,437643.6591232823
319,12516,2,1.0,34,24.802507732913146,5.0,3,5.0,1964,0.0,B,B,33,7425,1,900.0,2,5,B,450909.09196172416
320,3288,34,2.0,57,57.60646418613536,10.0,22,25.0,2017,0.069753361,B,B,53,13670,4,900.0,1,11,B,461873.30690599064
321,3146,1,3.0,83,33.21282420864376,10.0,7,17.0,2017,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,496378.99749013
322,3954,47,1.0,38,23.000797255088536,8.0,12,12.0,1983,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,458354.92754514987
323,11955,126,2.0,46,30.905325371688168,5.0,4,5.0,1967,0.333891544,B,B,30,6564,1,900.0,0,0,B,449733.0273067856
324,1211,26,2.0,48,31.477003916192228,6.0,9,12.0,1979,0.195781053,B,B,23,5212,6,900.0,3,2,B,454461.80096872686
325,15668,77,2.0,46,31.454765036590235,6.0,3,9.0,1974,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,459920.92656544765
326,1320,23,2.0,54,57.37699040666648,3.0,1,3.0,1977,0.005767451,B,B,1,388,0,900.0,0,0,B,466019.4470072045
327,9108,127,1.0,38,16.554307939008208,9.0,5,9.0,1964,0.486245621,B,B,13,2514,19,900.0,0,6,B,439056.80817087344
328,16482,95,1.0,43,33.21282420864376,3.0,16,17.0,1977,0.0,B,B,7,1660,39,1786.0,1,5,B,435002.1030898723
329,5017,27,2.0,57,58.70964984278133,3.0,4,17.0,2018,0.011654127,B,B,4,915,0,900.0,0,0,B,467036.4210011248
330,8290,2,2.0,48,45.78068717602541,5.0,1,14.0,1971,0.309479124,B,B,35,7715,4,990.0,0,6,B,453961.4478579328
331,4304,31,3.0,79,52.5995039741388,9.0,5,5.0,1957,0.151346216,B,A,32,5889,10,830.0,4,1,B,460697.90722434357
332,1930,128,2.0,51,28.442102110059896,6.0,7,9.0,1979,0.041116354,B,B,53,14892,4,900.0,1,4,B,456190.5207917224
333,12530,96,1.0,40,19.222242544737156,7.0,3,14.0,2004,0.041116354,B,B,53,14892,4,900.0,1,4,B,453079.6652061404
334,11295,17,2.0,57,35.87457570226647,9.0,2,10.0,1960,0.0,B,B,25,5027,4,46.0,1,1,B,461484.967992644
335,3002,11,1.0,33,21.59049847249192,6.0,4,9.0,1970,0.0001696759999999,B,B,36,5992,0,900.0,1,1,B,450211.3770632317
336,15483,74,1.0,52,16.146111258237852,13.0,4,17.0,2016,0.075778755,B,B,6,1437,3,900.0,0,2,B,457214.6260814618
337,11525,9,2.0,55,54.710035987496745,9.0,13,17.0,1994,0.161531741,B,B,25,5648,1,30.0,2,4,B,463474.2755294953
338,13978,30,1.0,39,33.21282420864376,3.0,7,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,436681.8690629921
339,4885,11,1.0,44,42.958374153890304,3.0,2,4.0,1977,0.012338886,B,B,35,5776,1,2078.0,2,4,B,452162.9790153231
340,8325,18,1.0,41,21.425854187016668,8.0,10,17.0,1998,0.0,B,B,30,5562,0,900.0,0,5,A,449070.26365517377
341,3630,23,3.0,68,33.21282420864376,3.0,4,4.0,1977,0.034656082,B,B,0,168,0,900.0,0,0,B,464044.8760523596
342,9165,21,2.0,46,33.75146096605414,5.0,1,9.0,1967,0.194489265,B,B,47,8004,3,125.0,3,5,B,460420.33996613807
343,13945,1,3.0,74,33.21282420864376,3.0,9,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,515983.9362880422
344,10663,6,2.0,73,33.21282420864376,3.0,17,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,495626.369091941
345,14803,6,2.0,62,33.21282420864376,3.0,12,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,463292.24765417055
346,7621,27,2.0,59,33.21282420864376,3.0,13,13.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,467218.4488764495
347,8205,1,3.0,75,76.51124012835456,3.0,15,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,536461.5414626001
348,10387,1,2.0,65,33.21282420864376,3.0,9,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,460522.53201754595
349,5457,39,1.0,34,19.70563672368716,6.0,3,9.0,1973,0.4288258179999999,B,B,25,5011,8,730.0,0,2,B,442225.50990335835
350,10234,85,3.0,75,44.76691275637114,10.0,11,16.0,1983,0.037177818,B,B,52,11217,1,2300.0,1,7,B,535306.434705825
351,6251,18,1.0,43,21.270523494121797,8.0,4,14.0,1988,0.0,B,B,30,5562,0,900.0,0,5,A,448450.6298377963
352,701,90,2.0,54,35.21916068168963,9.0,10,17.0,1991,0.246031548,B,A,22,3151,4,2715.0,3,3,B,459222.09482495754
353,7930,81,1.0,40,21.50679625676892,9.0,6,14.0,1973,0.006076152,B,B,30,5285,0,645.0,6,6,B,449349.13820498285
354,15028,27,2.0,42,44.43031419727217,3.0,1,1.0,2016,0.072157581,B,B,2,629,1,900.0,0,0,A,445089.8413723747
355,12172,23,1.0,36,33.02752037943226,3.0,3,3.0,1977,0.005767451,B,B,1,388,0,900.0,0,0,B,448254.90682097577
356,5805,2,2.0,45,29.05342028437267,5.0,3,5.0,1966,0.0,B,B,33,7425,1,900.0,2,5,B,451497.9405142051
357,7411,88,2.0,65,37.92760162421335,12.0,14,17.0,2008,0.127375905,B,B,43,8429,3,900.0,3,9,B,465508.7381415622
358,7890,105,1.0,36,20.318268232019143,5.0,4,9.0,1974,0.069660344,B,B,31,6119,4,900.0,1,2,B,445750.0949065631
359,10440,62,1.0,29,16.434995351995738,5.0,7,9.0,1974,0.002211665,B,B,39,7614,3,900.0,1,5,A,459873.4553997159
360,14926,23,2.0,64,33.21282420864376,3.0,8,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,454018.00127802906
361,5381,27,2.0,59,56.89613565475114,8.0,10,17.0,1977,0.011654127,B,B,4,915,0,900.0,0,0,B,467036.4210011248
362,3800,75,3.0,80,45.95331390969378,10.0,12,17.0,2004,0.307466659,B,A,30,5048,9,325.0,2,5,B,494055.3412518219
363,10511,119,2.0,55,31.514093333981062,8.0,1,17.0,1997,0.000995363,B,B,42,7651,1,900.0,1,5,B,463775.3730963911
364,9324,128,3.0,62,47.74583998219315,6.0,1,9.0,1972,0.0,B,B,27,4798,0,30.0,2,8,B,461265.07169163093
365,3313,48,2.0,46,29.423719998305245,6.0,2,9.0,1979,0.041124634,B,B,46,9515,5,900.0,1,10,B,456359.8217369331
366,7351,6,2.0,52,33.21282420864376,3.0,3,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,458947.95591661474
367,8459,79,2.0,45,31.219056413742862,5.0,5,5.0,1968,0.307466659,B,A,30,5048,9,325.0,2,5,B,445175.79117682675
368,9957,27,2.0,45,31.38089320935416,6.0,1,4.0,1981,0.2114012139999999,B,B,9,1892,0,900.0,0,1,B,448975.53068919136
369,4380,167,2.0,47,32.36457830896723,5.0,4,9.0,1963,0.050272014,B,B,21,4231,14,1020.0,0,3,B,443959.29469726235
370,5042,58,1.0,47,33.21282420864376,12.0,11,12.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,445807.6745750874
371,13289,1,1.0,42,33.21282420864376,3.0,14,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,448012.3017801044
372,13407,59,2.0,77,70.45403907368741,16.0,9,11.0,2020,0.019508796,B,B,37,7687,11,176.0,5,5,B,528397.4597263731
373,13258,94,1.0,32,22.54462927357154,6.0,6,9.0,1972,0.282797669,B,B,33,8667,2,900.0,0,6,B,448691.5027289319
374,15993,86,3.0,60,41.82231818449939,5.0,9,9.0,1973,0.161975568,B,A,31,7010,5,4508.0,3,7,B,461324.44418431073
375,12525,31,1.0,37,17.440489394353072,5.0,5,5.0,1962,0.151346216,B,A,32,5889,10,830.0,4,1,B,446616.2025207406
376,4062,167,1.0,45,21.96262004570226,12.0,10,12.0,1978,0.050272014,B,B,21,4231,14,1020.0,0,3,B,443848.53335430863
377,12065,7,2.0,62,36.65935827554236,10.0,14,22.0,2014,0.130617806,B,B,39,10418,9,900.0,1,9,B,459728.85594389687
378,8227,46,1.0,44,28.35985566707347,5.0,5,5.0,1965,0.0,B,B,47,11319,0,1145.0,3,5,B,459577.12663179956
379,11333,74,1.0,51,33.21282420864376,3.0,6,6.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,452697.40974935575
380,2867,27,1.0,47,33.21282420864376,3.0,4,12.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,448551.3595778288
381,3319,48,2.0,50,48.79007897495828,6.0,12,12.0,1981,0.041124634,B,B,46,9515,5,900.0,1,10,B,466663.05007836747
382,3523,129,3.0,67,43.38604199460831,9.0,5,12.0,1969,0.051942062,B,B,17,4017,7,800.0,2,0,B,450148.5599617029
383,7055,1,2.0,63,33.21282420864376,3.0,6,20.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,464538.1468279369
384,14930,46,1.0,37,20.80191851124247,6.0,9,9.0,1969,0.0,B,B,47,11319,0,1145.0,3,5,B,459050.3334921921
385,3444,9,1.0,43,33.21282420864376,3.0,9,18.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,448083.3298736183
386,2940,153,3.0,79,49.807331770963984,10.0,16,17.0,1995,0.033493708,B,B,66,10573,1,1322.0,3,8,B,466721.25317871064
387,6935,60,3.0,82,58.33905312904291,8.0,2,5.0,1960,0.341071945,B,B,27,5664,48,2300.0,3,11,B,485107.3383209391
388,16116,76,3.0,75,46.557785061464,10.0,7,16.0,1979,0.0,B,B,7,1660,39,1786.0,1,5,B,519216.5567872003
389,13370,80,3.0,61,43.99439690268075,5.0,4,9.0,1978,0.0,B,B,39,8647,0,810.0,0,5,B,463156.38788540446
390,6103,96,2.0,54,34.760750009496434,8.0,5,14.0,1997,0.041116354,B,B,53,14892,4,900.0,1,4,B,460860.32702395326
391,7446,100,1.0,34,21.20850181545886,6.0,9,9.0,1966,0.2001468019999999,B,B,23,3975,8,770.0,2,0,B,445443.4364342991
392,1859,6,2.0,64,61.033817679714126,10.0,8,17.0,2016,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,454061.0814891728
393,4079,75,2.0,45,25.81955323502757,5.0,5,5.0,1962,0.307466659,B,A,30,5048,9,325.0,2,5,B,445175.79117682675
394,3228,113,1.0,36,19.22869696361816,9.0,2,14.0,1977,0.050755569,B,B,24,5469,1,145.0,0,1,B,446758.01438356645
395,9665,74,1.0,47,33.21282420864376,3.0,9,9.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,446872.02381745283
396,15957,28,3.0,85,48.96696835358336,10.0,14,23.0,2007,0.333891544,B,B,30,6564,1,900.0,0,0,B,505692.445217648
